"Results.reception.time","MD5.hash.of.participant.s.IP.address","Controller.name","Order.number.of.item","Inner.element.number","Label","Latin.Square.Group","PennElementType","PennElementName","Parameter","Value","EventTime","Correct_answer","SoundLeft","SoundRight","Text_condition","List","Age","Gender","Language","AmEng","Comments","workerId","talker","utt","ID","Verb"
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",7,0,"experiment","NULL","PennController","6","_Trial_","End","1622470374503","Sound2","P6-A-3-nc.mp3","P6-A-3-c.mp3","c","2A",23,"non-binary","English","yes","NULL","eb59facc","P6","A3","aware-3-P6","aware"
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",17,0,"comments","NULL","PennController","2","_Trial_","Start","1622470374504","Sound2","","","","",NA,"","","","",NA,"NotApplicable","NotApplicable",NA,NA
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",17,0,"comments","NULL","TextInput","participant_comments","Final","","1622470376472","Sound2","","","","",NA,"","","","",NA,"NotApplicable","NotApplicable",NA,NA
1622470376,"1ed77d392630d52050278c528dcca3b9","PennController",17,0,"comments","NULL","PennController","2","_Trial_","End","1622470376473","Sound2","","","","",NA,"","","","",NA,"NotApplicable","NotApplicable",NA,NA
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",3,0,"intro","NULL","PennController","1","_Trial_","Start","1622471070276","Sound2","","","","",NA,"","","","",NA,"NotApplicable","NotApplicable",NA,NA
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",3,0,"intro","NULL","Scale","score","Choice","sample2","1622471100141","Sound2","","","","",NA,"","","","",NA,"NotApplicable","NotApplicable",NA,NA
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",3,0,"intro","NULL","PennController","1","_Trial_","End","1622471110540","Sound2","","","","",NA,"","","","",NA,"NotApplicable","NotApplicable",NA,NA
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",2,0,"Angaben","NULL","PennController","0","_Trial_","Start","1622471110546","Sound2","","","","",NA,"","","","",NA,"NotApplicable","NotApplicable",NA,NA
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",2,0,"Angaben","NULL","PennController","0","_Trial_","End","1622471130721","Sound2","","","","",NA,"","","","",NA,"NotApplicable","NotApplicable",NA,NA
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",5,0,"experiment","NULL","PennController","4","_Trial_","Start","1622471130724","Sound1","P4-N-2-c.mp3","P4-N-2-nc.mp3","c","3A",38,"non-binary","English","yes","NULL","0c358dce","P4","N2","notice-2-P4","notice"
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",5,0,"experiment","NULL","Scale","judgement","Choice","Sound1","1622471146091","Sound1","P4-N-2-c.mp3","P4-N-2-nc.mp3","c","3A",38,"non-binary","English","yes","NULL","0c358dce","P4","N2","notice-2-P4","notice"
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",5,0,"experiment","NULL","PennController","4","_Trial_","End","1622471147222","Sound1","P4-N-2-c.mp3","P4-N-2-nc.mp3","c","3A",38,"non-binary","English","yes","NULL","0c358dce","P4","N2","notice-2-P4","notice"
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",8,0,"experiment","NULL","PennController","7","_Trial_","Start","1622471147224","Sound1","P12-A-1-nc.mp3","P12-A-1-c.mp3","nc","3A",38,"non-binary","English","yes","NULL","0c358dce","P12","A1","aware-1-P12","aware"
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",8,0,"experiment","NULL","Audio","Sound1","buffer","0","1622471174670","Sound1","P12-A-1-nc.mp3","P12-A-1-c.mp3","nc","3A",38,"non-binary","English","yes","NULL","0c358dce","P12","A1","aware-1-P12","aware"
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",8,0,"experiment","NULL","Scale","judgement","Choice","Sound1","1622471179475","Sound1","P12-A-1-nc.mp3","P12-A-1-c.mp3","nc","3A",38,"non-binary","English","yes","NULL","0c358dce","P12","A1","aware-1-P12","aware"
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",8,0,"experiment","NULL","PennController","7","_Trial_","End","1622471180461","Sound1","P12-A-1-nc.mp3","P12-A-1-c.mp3","nc","3A",38,"non-binary","English","yes","NULL","0c358dce","P12","A1","aware-1-P12","aware"
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",12,0,"experiment","NULL","PennController","11","_Trial_","Start","1622471180468","Sound1","F1-cor.mp3","F1-incor.mp3","filler","3A",38,"non-binary","English","yes","NULL","0c358dce","NotApplicable","F1",NA,NA
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",12,0,"experiment","NULL","Scale","judgement","Choice","Sound1","1622471193875","Sound1","F1-cor.mp3","F1-incor.mp3","filler","3A",38,"non-binary","English","yes","NULL","0c358dce","NotApplicable","F1",NA,NA
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",12,0,"experiment","NULL","PennController","11","_Trial_","End","1622471194621","Sound1","F1-cor.mp3","F1-incor.mp3","filler","3A",38,"non-binary","English","yes","NULL","0c358dce","NotApplicable","F1",NA,NA
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",14,0,"experiment","NULL","PennController","13","_Trial_","Start","1622471194625","Sound1","F3-cor.mp3","F3-incor.mp3","filler","3A",38,"non-binary","English","yes","NULL","0c358dce","NotApplicable","F3",NA,NA
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",14,0,"experiment","NULL","Scale","judgement","Choice","Sound1","1622471212243","Sound1","F3-cor.mp3","F3-incor.mp3","filler","3A",38,"non-binary","English","yes","NULL","0c358dce","NotApplicable","F3",NA,NA
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",14,0,"experiment","NULL","PennController","13","_Trial_","End","1622471213140","Sound1","F3-cor.mp3","F3-incor.mp3","filler","3A",38,"non-binary","English","yes","NULL","0c358dce","NotApplicable","F3",NA,NA
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",7,0,"experiment","NULL","PennController","6","_Trial_","Start","1622471213142","Sound2","P14-A-3-nc.mp3","P14-A-3-c.mp3","c","3A",38,"non-binary","English","yes","NULL","0c358dce","P14","A3","aware-3-P14","aware"
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",7,0,"experiment","NULL","Audio","Sound1","buffer","0","1622471237698","Sound2","P14-A-3-nc.mp3","P14-A-3-c.mp3","c","3A",38,"non-binary","English","yes","NULL","0c358dce","P14","A3","aware-3-P14","aware"
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",7,0,"experiment","NULL","Audio","Sound2","buffer","0","1622471234514","Sound2","P14-A-3-nc.mp3","P14-A-3-c.mp3","c","3A",38,"non-binary","English","yes","NULL","0c358dce","P14","A3","aware-3-P14","aware"
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",7,0,"experiment","NULL","Audio","Sound2","buffer","0","1622471241640","Sound2","P14-A-3-nc.mp3","P14-A-3-c.mp3","c","3A",38,"non-binary","English","yes","NULL","0c358dce","P14","A3","aware-3-P14","aware"
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",7,0,"experiment","NULL","Scale","judgement","Choice","Sound1","1622471244546","Sound2","P14-A-3-nc.mp3","P14-A-3-c.mp3","c","3A",38,"non-binary","English","yes","NULL","0c358dce","P14","A3","aware-3-P14","aware"
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",7,0,"experiment","NULL","PennController","6","_Trial_","End","1622471245407","Sound2","P14-A-3-nc.mp3","P14-A-3-c.mp3","c","3A",38,"non-binary","English","yes","NULL","0c358dce","P14","A3","aware-3-P14","aware"
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",10,0,"experiment","NULL","PennController","9","_Trial_","Start","1622471245410","Sound1","P1-K-3-nc.mp3","P1-K-3-c.mp3","nc","3A",38,"non-binary","English","yes","NULL","0c358dce","P1","K3","know-3-P1","know"
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",10,0,"experiment","NULL","Audio","Sound1","buffer","0","1622471264052","Sound1","P1-K-3-nc.mp3","P1-K-3-c.mp3","nc","3A",38,"non-binary","English","yes","NULL","0c358dce","P1","K3","know-3-P1","know"
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",10,0,"experiment","NULL","Audio","Sound1","buffer","0","1622471271523","Sound1","P1-K-3-nc.mp3","P1-K-3-c.mp3","nc","3A",38,"non-binary","English","yes","NULL","0c358dce","P1","K3","know-3-P1","know"
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",10,0,"experiment","NULL","Audio","Sound2","buffer","0","1622471266203","Sound1","P1-K-3-nc.mp3","P1-K-3-c.mp3","nc","3A",38,"non-binary","English","yes","NULL","0c358dce","P1","K3","know-3-P1","know"
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",10,0,"experiment","NULL","Audio","Sound2","buffer","0","1622471268746","Sound1","P1-K-3-nc.mp3","P1-K-3-c.mp3","nc","3A",38,"non-binary","English","yes","NULL","0c358dce","P1","K3","know-3-P1","know"
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",10,0,"experiment","NULL","Scale","judgement","Choice","Sound1","1622471274378","Sound1","P1-K-3-nc.mp3","P1-K-3-c.mp3","nc","3A",38,"non-binary","English","yes","NULL","0c358dce","P1","K3","know-3-P1","know"
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",10,0,"experiment","NULL","PennController","9","_Trial_","End","1622471275101","Sound1","P1-K-3-nc.mp3","P1-K-3-c.mp3","nc","3A",38,"non-binary","English","yes","NULL","0c358dce","P1","K3","know-3-P1","know"
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",9,0,"experiment","NULL","PennController","8","_Trial_","Start","1622471275105","Sound2","P3-A-2-nc.mp3","P3-A-2-c.mp3","c","3A",38,"non-binary","English","yes","NULL","0c358dce","P3","A2","aware-2-P3","aware"
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",9,0,"experiment","NULL","Audio","Sound1","buffer","0","1622471300684","Sound2","P3-A-2-nc.mp3","P3-A-2-c.mp3","c","3A",38,"non-binary","English","yes","NULL","0c358dce","P3","A2","aware-2-P3","aware"
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",9,0,"experiment","NULL","Audio","Sound2","buffer","0","1622471297629","Sound2","P3-A-2-nc.mp3","P3-A-2-c.mp3","c","3A",38,"non-binary","English","yes","NULL","0c358dce","P3","A2","aware-2-P3","aware"
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",9,0,"experiment","NULL","Audio","Sound2","buffer","0","1622471304547","Sound2","P3-A-2-nc.mp3","P3-A-2-c.mp3","c","3A",38,"non-binary","English","yes","NULL","0c358dce","P3","A2","aware-2-P3","aware"
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",9,0,"experiment","NULL","Scale","judgement","Choice","Sound2","1622471307683","Sound2","P3-A-2-nc.mp3","P3-A-2-c.mp3","c","3A",38,"non-binary","English","yes","NULL","0c358dce","P3","A2","aware-2-P3","aware"
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",9,0,"experiment","NULL","PennController","8","_Trial_","End","1622471308480","Sound2","P3-A-2-nc.mp3","P3-A-2-c.mp3","c","3A",38,"non-binary","English","yes","NULL","0c358dce","P3","A2","aware-2-P3","aware"
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",15,0,"experiment","NULL","PennController","14","_Trial_","Start","1622471308482","Sound1","C1-cor.mp3","C1-incor.mp3","control1","3A",38,"non-binary","English","yes","NULL","0c358dce","NotApplicable","NotApplicable",NA,NA
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",15,0,"experiment","NULL","Audio","Sound1","buffer","0","1622471318204","Sound1","C1-cor.mp3","C1-incor.mp3","control1","3A",38,"non-binary","English","yes","NULL","0c358dce","NotApplicable","NotApplicable",NA,NA
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",15,0,"experiment","NULL","Audio","Sound2","buffer","0","1622471321492","Sound1","C1-cor.mp3","C1-incor.mp3","control1","3A",38,"non-binary","English","yes","NULL","0c358dce","NotApplicable","NotApplicable",NA,NA
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",15,0,"experiment","NULL","Scale","judgement","Choice","Sound1","1622471325123","Sound1","C1-cor.mp3","C1-incor.mp3","control1","3A",38,"non-binary","English","yes","NULL","0c358dce","NotApplicable","NotApplicable",NA,NA
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",15,0,"experiment","NULL","PennController","14","_Trial_","End","1622471325942","Sound1","C1-cor.mp3","C1-incor.mp3","control1","3A",38,"non-binary","English","yes","NULL","0c358dce","NotApplicable","NotApplicable",NA,NA
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",13,0,"experiment","NULL","PennController","12","_Trial_","Start","1622471325944","Sound2","F2-incor.mp3","F2-cor.mp3","filler","3A",38,"non-binary","English","yes","NULL","0c358dce","NotApplicable","F2",NA,NA
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",13,0,"experiment","NULL","Audio","Sound1","buffer","0","1622471344563","Sound2","F2-incor.mp3","F2-cor.mp3","filler","3A",38,"non-binary","English","yes","NULL","0c358dce","NotApplicable","F2",NA,NA
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",13,0,"experiment","NULL","Scale","judgement","Choice","Sound2","1622471350867","Sound2","F2-incor.mp3","F2-cor.mp3","filler","3A",38,"non-binary","English","yes","NULL","0c358dce","NotApplicable","F2",NA,NA
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",13,0,"experiment","NULL","PennController","12","_Trial_","End","1622471351733","Sound2","F2-incor.mp3","F2-cor.mp3","filler","3A",38,"non-binary","English","yes","NULL","0c358dce","NotApplicable","F2",NA,NA
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",6,0,"experiment","NULL","PennController","5","_Trial_","Start","1622471351739","Sound2","P8-K-2-c.mp3","P8-K-2-nc.mp3","nc","3A",38,"non-binary","English","yes","NULL","0c358dce","P8","K2","know-2-P8","know"
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",6,0,"experiment","NULL","Audio","Sound2","buffer","0","1622471368059","Sound2","P8-K-2-c.mp3","P8-K-2-nc.mp3","nc","3A",38,"non-binary","English","yes","NULL","0c358dce","P8","K2","know-2-P8","know"
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",6,0,"experiment","NULL","Scale","judgement","Choice","Sound1","1622471372956","Sound2","P8-K-2-c.mp3","P8-K-2-nc.mp3","nc","3A",38,"non-binary","English","yes","NULL","0c358dce","P8","K2","know-2-P8","know"
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",6,0,"experiment","NULL","PennController","5","_Trial_","End","1622471374048","Sound2","P8-K-2-c.mp3","P8-K-2-nc.mp3","nc","3A",38,"non-binary","English","yes","NULL","0c358dce","P8","K2","know-2-P8","know"
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",16,0,"experiment","NULL","PennController","15","_Trial_","Start","1622471374051","Sound2","C2-incor.mp3","C2-cor.mp3","control2","3A",38,"non-binary","English","yes","NULL","0c358dce","NotApplicable","NotApplicable",NA,NA
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",16,0,"experiment","NULL","Scale","judgement","Choice","Sound2","1622471380898","Sound2","C2-incor.mp3","C2-cor.mp3","control2","3A",38,"non-binary","English","yes","NULL","0c358dce","NotApplicable","NotApplicable",NA,NA
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",16,0,"experiment","NULL","PennController","15","_Trial_","End","1622471385630","Sound2","C2-incor.mp3","C2-cor.mp3","control2","3A",38,"non-binary","English","yes","NULL","0c358dce","NotApplicable","NotApplicable",NA,NA
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",11,0,"experiment","NULL","PennController","10","_Trial_","Start","1622471385632","Sound2","P5-D-2-nc.mp3","P5-D-2-c.mp3","c","3A",38,"non-binary","English","yes","NULL","0c358dce","P5","D2","discover-2-P5","discover"
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",11,0,"experiment","NULL","Scale","judgement","Choice","Sound2","1622471407580","Sound2","P5-D-2-nc.mp3","P5-D-2-c.mp3","c","3A",38,"non-binary","English","yes","NULL","0c358dce","P5","D2","discover-2-P5","discover"
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",11,0,"experiment","NULL","PennController","10","_Trial_","End","1622471408310","Sound2","P5-D-2-nc.mp3","P5-D-2-c.mp3","c","3A",38,"non-binary","English","yes","NULL","0c358dce","P5","D2","discover-2-P5","discover"
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",17,0,"comments","NULL","PennController","2","_Trial_","Start","1622471408314","Sound2","","","","",NA,"","","","",NA,"NotApplicable","NotApplicable",NA,NA
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",17,0,"comments","NULL","TextInput","participant_comments","Final","Often neither really sounded right to me.","1622471422742","Sound2","","","","",NA,"","","","",NA,"NotApplicable","NotApplicable",NA,NA
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",17,0,"comments","NULL","TextInput","participant_comments","First","","1622471415077","Sound2","","","","",NA,"","","","",NA,"NotApplicable","NotApplicable",NA,NA
1622471424,"3ecaac9177956a7a4e724ff845935e43","PennController",17,0,"comments","NULL","PennController","2","_Trial_","End","1622471422742","Sound2","","","","",NA,"","","","",NA,"NotApplicable","NotApplicable",NA,NA
1622472167,"7c29bedaf44c06daf575f040d041ae65","PennController",3,0,"intro","NULL","PennController","1","_Trial_","Start","1622471855243","Sound2","","","","",NA,"","","","",NA,"NotApplicable","NotApplicable",NA,NA
1622472167,"7c29bedaf44c06daf575f040d041ae65","PennController",3,0,"intro","NULL","Audio","sample1","buffer","0","1622471899925","Sound2","","","","",NA,"","","","",NA,"NotApplicable","NotApplicable",NA,NA
1622472167,"7c29bedaf44c06daf575f040d041ae65","PennController",3,0,"intro","NULL","Audio","sample2","buffer","0","1622471897289","Sound2","","","","",NA,"","","","",NA,"NotApplicable","NotApplicable",NA,NA
1622472167,"7c29bedaf44c06daf575f040d041ae65","PennController",3,0,"intro","NULL","Scale","score","Choice","sample1","1622471902208","Sound2","","","","",NA,"","","","",NA,"NotApplicable","NotApplicable",NA,NA
1622472167,"7c29bedaf44c06daf575f040d041ae65","PennController",3,0,"intro","NULL","PennController","1","_Trial_","End","1622471905179","Sound2","","","","",NA,"","","","",NA,"NotApplicable","NotApplicable",NA,NA
1622472167,"7c29bedaf44c06daf575f040d041ae65","PennController",2,0,"Angaben","NULL","PennController","0","_Trial_","Start","1622471905185","Sound2","","","","",NA,"","","","",NA,"NotApplicable","NotApplicable",NA,NA
1622472167,"7c29bedaf44c06daf575f040d041ae65","PennController",2,0,"Angaben","NULL","PennController","0","_Trial_","End","1622471927894","Sound2","","","","",NA,"","","","",NA,"NotApplicable","NotApplicable",NA,NA
1622472167,"7c29bedaf44c06daf575f040d041ae65","PennController",16,0,"experiment","NULL","PennController","15","_Trial_","Start","1622471927900","Sound2","C2-incor.mp3","C2-cor.mp3","control2","3B",36,"male","englsih","NaN","NULL","c1457b71","NotApplicable","NotApplicable",NA,NA
1622472167,"7c29bedaf44c06daf575f040d041ae65","PennController",16,0,"experiment","NULL","Scale","judgement","Choice","Sound2","1622472020056","Sound2","C2-incor.mp3","C2-cor.mp3","control2","3B",36,"male","englsih","NaN","NULL","c1457b71","NotApplicable","NotApplicable",NA,NA
1622472167,"7c29bedaf44c06daf575f040d041ae65","PennController",16,0,"experiment","NULL","PennController","15","_Trial_","End","1622472021353","Sound2","C2-incor.mp3","C2-cor.mp3","control2","3B",36,"male","englsih","NaN","NULL","c1457b71","NotApplicable","NotApplicable",NA,NA
1622472167,"7c29bedaf44c06daf575f040d041ae65","PennController",13,0,"experiment","NULL","PennController","12","_Trial_","Start","1622472021363","Sound1","F2-incor.mp3","F2-cor.mp3","filler","3B",36,"male","englsih","NaN","NULL","c1457b71","NotApplicable","F2",NA,NA
1622472167,"7c29bedaf44c06daf575f040d041ae65","PennController",13,0,"experiment","NULL","Audio","Sound1","buffer","0","1622472029984","Sound1","F2-incor.mp3","F2-cor.mp3","filler","3B",36,"male","englsih","NaN","NULL","c1457b71","NotApplicable","F2",NA,NA
1622472167,"7c29bedaf44c06daf575f040d041ae65","PennController",13,0,"experiment","NULL","Scale","judgement","Choice","Sound2","1622472035500","Sound1","F2-incor.mp3","F2-cor.mp3","filler","3B",36,"male","englsih","NaN","NULL","c1457b71","NotApplicable","F2",NA,NA
1622472167,"7c29bedaf44c06daf575f040d041ae65","PennController",13,0,"experiment","NULL","PennController","12","_Trial_","End","1622472037877","Sound1","F2-incor.mp3","F2-cor.mp3","filler","3B",36,"male","englsih","NaN","NULL","c1457b71","NotApplicable","F2",NA,NA
1622472167,"7c29bedaf44c06daf575f040d041ae65","PennController",5,0,"experiment","NULL","PennController","4","_Trial_","Start","1622472037882","Sound2","P4-N-2-c.mp3","P4-N-2-nc.mp3","nc","3B",36,"male","englsih","NaN","NULL","c1457b71","P4","N2","notice-2-P4","notice"
1622472167,"7c29bedaf44c06daf575f040d041ae65","PennController",5,0,"experiment","NULL","Scale","judgement","Choice","Sound2","1622472046686","Sound2","P4-N-2-c.mp3","P4-N-2-nc.mp3","nc","3B",36,"male","englsih","NaN","NULL","c1457b71","P4","N2","notice-2-P4","notice"
1622472167,"7c29bedaf44c06daf575f040d041ae65","PennController",5,0,"experiment","NULL","PennController","4","_Trial_","End","1622472047749","Sound2","P4-N-2-c.mp3","P4-N-2-nc.mp3","nc","3B",36,"male","englsih","NaN","NULL","c1457b71","P4","N2","notice-2-P4","notice"
1622472167,"7c29bedaf44c06daf575f040d041ae65","PennController",6,0,"experiment","NULL","PennController","5","_Trial_","Start","1622472047751","Sound1","P8-K-2-c.mp3","P8-K-2-nc.mp3","c","3B",36,"male","englsih","NaN","NULL","c1457b71","P8","K2","know-2-P8","know"
1622472167,"7c29bedaf44c06daf575f040d041ae65","PennController",6,0,"experiment","NULL","Scale","judgement","Choice","Sound1","1622472055508","Sound1","P8-K-2-c.mp3","P8-K-2-nc.mp3","c","3B",36,"male","englsih","NaN","NULL","c1457b71","P8","K2","know-2-P8","know"
1622472167,"7c29bedaf44c06daf575f040d041ae65","PennController",6,0,"experiment","NULL","PennController","5","_Trial_","End","1622472056367","Sound1","P8-K-2-c.mp3","P8-K-2-nc.mp3","c","3B",36,"male","englsih","NaN","NULL","c1457b71","P8","K2","know-2-P8","know"
1622472167,"7c29bedaf44c06daf575f040d041ae65","PennController",14,0,"experiment","NULL","PennController","13","_Trial_","Start","1622472056370","Sound2","F3-cor.mp3","F3-incor.mp3","filler","3B",36,"male","englsih","NaN","NULL","c1457b71","NotApplicable","F3",NA,NA
1622472167,"7c29bedaf44c06daf575f040d041ae65","PennController",14,0,"experiment","NULL","Audio","Sound1","buffer","0","1622472065019","Sound2","F3-cor.mp3","F3-incor.mp3","filler","3B",36,"male","englsih","NaN","NULL","c1457b71","NotApplicable","F3",NA,NA
1622472167,"7c29bedaf44c06daf575f040d041ae65","PennController",14,0,"experiment","NULL","Scale","judgement","Choice","Sound1","1622472067422","Sound2","F3-cor.mp3","F3-incor.mp3","filler","3B",36,"male","englsih","NaN","NULL","c1457b71","NotApplicable","F3",NA,NA
1622472167,"7c29bedaf44c06daf575f040d041ae65","PennController",14,0,"experiment","NULL","PennController","13","_Trial_","End","1622472068635","Sound2","F3-cor.mp3","F3-incor.mp3","filler","3B",36,"male","englsih","NaN","NULL","c1457b71","NotApplicable","F3",NA,NA
1622472167,"7c29bedaf44c06daf575f040d041ae65","PennController",7,0,"experiment","NULL","PennController","6","_Trial_","Start","1622472068639","Sound1","P14-A-3-nc.mp3","P14-A-3-c.mp3","nc","3B",36,"male","englsih","NaN","NULL","c1457b71","P14","A3","aware-3-P14","aware"
1622472167,"7c29bedaf44c06daf575f040d041ae65","PennController",7,0,"experiment","NULL","Scale","judgement","Choice","Sound2","1622472083928","Sound1","P14-A-3-nc.mp3","P14-A-3-c.mp3","nc","3B",36,"male","englsih","NaN","NULL","c1457b71","P14","A3","aware-3-P14","aware"
1622472167,"7c29bedaf44c06daf575f040d041ae65","PennController",7,0,"experiment","NULL","PennController","6","_Trial_","End","1622472085028","Sound1","P14-A-3-nc.mp3","P14-A-3-c.mp3","nc","3B",36,"male","englsih","NaN","NULL","c1457b71","P14","A3","aware-3-P14","aware"
1622472167,"7c29bedaf44c06daf575f040d041ae65","PennController",11,0,"experiment","NULL","PennController","10","_Trial_","Start","1622472085031","Sound1","P5-D-2-nc.mp3","P5-D-2-c.mp3","nc","3B",36,"male","englsih","NaN","NULL","c1457b71","P5","D2","discover-2-P5","discover"
1622472167,"7c29bedaf44c06daf575f040d041ae65","PennController",11,0,"experiment","NULL","Scale","judgement","Choice","Sound1","1622472094229","Sound1","P5-D-2-nc.mp3","P5-D-2-c.mp3","nc","3B",36,"male","englsih","NaN","NULL","c1457b71","P5","D2","discover-2-P5","discover"
1622472167,"7c29bedaf44c06daf575f040d041ae65","PennController",11,0,"experiment","NULL","PennController","10","_Trial_","End","1622472095394","Sound1","P5-D-2-nc.mp3","P5-D-2-c.mp3","nc","3B",36,"male","englsih","NaN","NULL","c1457b71","P5","D2","discover-2-P5","discover"
1622472167,"7c29bedaf44c06daf575f040d041ae65","PennController",12,0,"experiment","NULL","PennController","11","_Trial_","Start","1622472095397","Sound1","F1-cor.mp3","F1-incor.mp3","filler","3B",36,"male","englsih","NaN","NULL","c1457b71","NotApplicable","F1",NA,NA
1622472167,"7c29bedaf44c06daf575f040d041ae65","PennController",12,0,"experiment","NULL","Audio","Sound1","buffer","0","1622472110245","Sound1","F1-cor.mp3","F1-incor.mp3","filler","3B",36,"male","englsih","NaN","NULL","c1457b71","NotApplicable","F1",NA,NA
1622472167,"7c29bedaf44c06daf575f040d041ae65","PennController",12,0,"experiment","NULL","Audio","Sound2","buffer","0","1622472107760","Sound1","F1-cor.mp3","F1-incor.mp3","filler","3B",36,"male","englsih","NaN","NULL","c1457b71","NotApplicable","F1",NA,NA
1622472167,"7c29bedaf44c06daf575f040d041ae65","PennController",12,0,"experiment","NULL","Scale","judgement","Choice","Sound1","1622472112662","Sound1","F1-cor.mp3","F1-incor.mp3","filler","3B",36,"male","englsih","NaN","NULL","c1457b71","NotApplicable","F1",NA,NA
1622472167,"7c29bedaf44c06daf575f040d041ae65","PennController",12,0,"experiment","NULL","PennController","11","_Trial_","End","1622472113804","Sound1","F1-cor.mp3","F1-incor.mp3","filler","3B",36,"male","englsih","NaN","NULL","c1457b71","NotApplicable","F1",NA,NA
1622472167,"7c29bedaf44c06daf575f040d041ae65","PennController",8,0,"experiment","NULL","PennController","7","_Trial_","Start","1622472113808","Sound2","P12-A-1-nc.mp3","P12-A-1-c.mp3","c","3B",36,"male","englsih","NaN","NULL","c1457b71","P12","A1","aware-1-P12","aware"
1622472167,"7c29bedaf44c06daf575f040d041ae65","PennController",8,0,"experiment","NULL","Scale","judgement","Choice","Sound1","1622472130766","Sound2","P12-A-1-nc.mp3","P12-A-1-c.mp3","c","3B",36,"male","englsih","NaN","NULL","c1457b71","P12","A1","aware-1-P12","aware"
1622472167,"7c29bedaf44c06daf575f040d041ae65","PennController",8,0,"experiment","NULL","PennController","7","_Trial_","End","1622472132037","Sound2","P12-A-1-nc.mp3","P12-A-1-c.mp3","c","3B",36,"male","englsih","NaN","NULL","c1457b71","P12","A1","aware-1-P12","aware"
1622472167,"7c29bedaf44c06daf575f040d041ae65","PennController",15,0,"experiment","NULL","PennController","14","_Trial_","Start","1622472132041","Sound1","C1-cor.mp3","C1-incor.mp3","control1","3B",36,"male","englsih","NaN","NULL","c1457b71","NotApplicable","NotApplicable",NA,NA
